date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:11:46	13269/13269	---M--	200	added ('OK')	image/jpeg	etag:%2233d5-54864d45142cc%22	http://bhatdental.com/wp-content/uploads/thumb-cache/s3-16729b219c3ed31832bf405e1cbc9242-218x168-100-crop.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/thumb-cache/s3-16729b219c3ed31832bf405e1cbc9242-218x168-100-crop.jpg	(from http://bhatdental.com/our-facilities/)
17:11:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:10:41%20GMT	http://bhatdental.com/our-facilities/?attachment_id=52	C:/Temp/a2/BDA2/bhatdental.com/our-facilities/indexcae3.html	(from http://bhatdental.com/our-facilities/)
17:11:49	12900/12900	---M--	200	added ('OK')	image/jpeg	etag:%223264-54864d43a1127%22	http://bhatdental.com/wp-content/uploads/thumb-cache/s2-581d7e6cefc3b89472675abb98360bbf-218x168-100-crop.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/thumb-cache/s2-581d7e6cefc3b89472675abb98360bbf-218x168-100-crop.jpg	(from http://bhatdental.com/our-facilities/)
17:11:49	42713/42713	---M--	200	added ('OK')	image/jpeg	etag:%22a6d9-54865035496cf%22	http://bhatdental.com/wp-content/uploads/2014/10/s3.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2014/10/s3.jpg	(from http://bhatdental.com/our-facilities/)
17:11:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:10:44%20GMT	http://bhatdental.com/our-facilities/?attachment_id=51	C:/Temp/a2/BDA2/bhatdental.com/our-facilities/index3701.html	(from http://bhatdental.com/our-facilities/)
17:11:52	42218/42218	---M--	200	added ('OK')	image/jpeg	etag:%22a4ea-54865031e1558%22	http://bhatdental.com/wp-content/uploads/2014/10/s2.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2014/10/s2.jpg	(from http://bhatdental.com/our-facilities/)
17:11:52	10886/10886	---M--	200	added ('OK')	image/jpeg	etag:%222a86-54864d422c041%22	http://bhatdental.com/wp-content/uploads/thumb-cache/s1-09ee22b9223ba4bb481eeb5e10b22daf-218x168-100-crop.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/thumb-cache/s1-09ee22b9223ba4bb481eeb5e10b22daf-218x168-100-crop.jpg	(from http://bhatdental.com/our-facilities/)
17:11:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:10:46%20GMT	http://bhatdental.com/our-facilities/?attachment_id=50	C:/Temp/a2/BDA2/bhatdental.com/our-facilities/indexd51b.html	(from http://bhatdental.com/our-facilities/)
17:11:54	9851/9851	---M--	200	added ('OK')	image/jpeg	etag:%22267b-54864d22a86fa%22	http://bhatdental.com/wp-content/uploads/thumb-cache/41-13caa726767c5f4a0d5dc8438042d18b-218x168-100-crop.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/thumb-cache/41-13caa726767c5f4a0d5dc8438042d18b-218x168-100-crop.jpg	(from http://bhatdental.com/our-facilities/)
17:11:55	35556/35556	---M--	200	added ('OK')	image/jpeg	etag:%228ae4-5486502e75561%22	http://bhatdental.com/wp-content/uploads/2014/10/s1.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2014/10/s1.jpg	(from http://bhatdental.com/our-facilities/)
17:11:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:10:49%20GMT	http://bhatdental.com/our-facilities/?attachment_id=48	C:/Temp/a2/BDA2/bhatdental.com/our-facilities/index7335.html	(from http://bhatdental.com/our-facilities/)
17:11:57	32916/32916	---M--	200	added ('OK')	image/jpeg	etag:%228094-54864fe6976d0%22	http://bhatdental.com/wp-content/uploads/2014/10/41.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2014/10/41.jpg	(from http://bhatdental.com/our-facilities/)
17:11:57	10579/10579	---M--	200	added ('OK')	image/jpeg	etag:%222953-54864d2091444%22	http://bhatdental.com/wp-content/uploads/thumb-cache/31-cc9fe242cff341e786b2f488a0cff373-218x168-100-crop.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/thumb-cache/31-cc9fe242cff341e786b2f488a0cff373-218x168-100-crop.jpg	(from http://bhatdental.com/our-facilities/)
17:11:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:10:51%20GMT	http://bhatdental.com/our-facilities/?attachment_id=47	C:/Temp/a2/BDA2/bhatdental.com/our-facilities/index1af2.html	(from http://bhatdental.com/our-facilities/)
17:11:59	36422/36422	---M--	200	added ('OK')	image/jpeg	etag:%228e46-54864fe08e775%22	http://bhatdental.com/wp-content/uploads/2014/10/31.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2014/10/31.jpg	(from http://bhatdental.com/our-facilities/)
17:11:59	10729/10729	---M--	200	added ('OK')	image/jpeg	etag:%2229e9-54864d1f24060%22	http://bhatdental.com/wp-content/uploads/thumb-cache/21-eef8b3e79fd4ba3c0117f93fe60ffe44-218x168-100-crop.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/thumb-cache/21-eef8b3e79fd4ba3c0117f93fe60ffe44-218x168-100-crop.jpg	(from http://bhatdental.com/our-facilities/)
17:12:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:10:54%20GMT	http://bhatdental.com/our-facilities/?attachment_id=46	C:/Temp/a2/BDA2/bhatdental.com/our-facilities/indexaab3.html	(from http://bhatdental.com/our-facilities/)
17:12:02	10087/10087	---M--	200	added ('OK')	image/jpeg	etag:%222767-54864d1bd458b%22	http://bhatdental.com/wp-content/uploads/thumb-cache/11-f1b339e128850bc46e21427b68ed3e6c-218x168-100-crop.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/thumb-cache/11-f1b339e128850bc46e21427b68ed3e6c-218x168-100-crop.jpg	(from http://bhatdental.com/our-facilities/)
17:12:02	36612/36612	---M--	200	added ('OK')	image/jpeg	etag:%228f04-54864fda25cd1%22	http://bhatdental.com/wp-content/uploads/2014/10/21.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2014/10/21.jpg	(from http://bhatdental.com/our-facilities/)
17:12:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:10:57%20GMT	http://bhatdental.com/our-facilities/?attachment_id=45	C:/Temp/a2/BDA2/bhatdental.com/our-facilities/index2489.html	(from http://bhatdental.com/our-facilities/)
17:12:05	10172/10172	---M--	200	added ('OK')	image/jpeg	etag:%2227bc-54864d24ea934%22	http://bhatdental.com/wp-content/uploads/thumb-cache/51-9ab192ad566554665d865a876707f5c7-218x168-100-crop.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/thumb-cache/51-9ab192ad566554665d865a876707f5c7-218x168-100-crop.jpg	(from http://bhatdental.com/our-facilities/)
17:12:05	33796/33796	---M--	200	added ('OK')	image/jpeg	etag:%228404-54864fd3cacee%22	http://bhatdental.com/wp-content/uploads/2014/10/11.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2014/10/11.jpg	(from http://bhatdental.com/our-facilities/)
17:12:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:10:59%20GMT	http://bhatdental.com/our-facilities/?attachment_id=49	C:/Temp/a2/BDA2/bhatdental.com/our-facilities/index28e4.html	(from http://bhatdental.com/our-facilities/)
17:12:06	2262/2262	---MC-	200	added ('OK')	application/json	date:Tue,%2022%20Oct%202019%2021:10:59%20GMT	http://bhatdental.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbhatdental.com%2Ftestimonials%2F	C:/Temp/a2/BDA2/bhatdental.com/wp-json/oembed/1.0/embed6b45.json	(from http://bhatdental.com/testimonials/)
17:12:06	743/743	---MC-	200	added ('OK')	application/rss+xml	etag:%223055893372f449c2327092725001fc99%22	http://bhatdental.com/testimonials/feed/	C:/Temp/a2/BDA2/bhatdental.com/testimonials/feed/index.html	(from http://bhatdental.com/testimonials/)
17:12:06	33961/33961	---M--	200	added ('OK')	image/jpeg	etag:%2284a9-54864fece2cb1%22	http://bhatdental.com/wp-content/uploads/2014/10/51.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2014/10/51.jpg	(from http://bhatdental.com/our-facilities/)
17:12:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:11:00%20GMT	http://bhatdental.com/?p=101	C:/Temp/a2/BDA2/bhatdental.com/index198a.html	(from http://bhatdental.com/testimonials/)
17:12:07	2359/2359	---MC-	200	added ('OK')	text/xml	date:Tue,%2022%20Oct%202019%2021:11:00%20GMT	http://bhatdental.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbhatdental.com%2Ftestimonials%2F&format=xml	C:/Temp/a2/BDA2/bhatdental.com/wp-json/oembed/1.0/embedc06e	(from http://bhatdental.com/testimonials/)
17:12:07	16/16	---M--	403	error ('Forbidden')	text/html	date:Tue,%2022%20Oct%202019%2021:13:42%20GMT	http://www.dentalnspa.com/assets/uploads/images/testimonials.png	C:/Temp/a2/BDA2/www.dentalnspa.com/assets/uploads/images/testimonials.fe.delayed	(from http://bhatdental.com/testimonials/)
17:12:08	1297/1297	---M--	200	added ('OK')	image/png	etag:%22511-548652106d35a%22	http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/quote.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/quote.png	(from http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/css/box-shortcodes.css?ver=4.9.2)
17:12:08	961/961	---M--	200	added ('OK')	image/png	etag:%223c1-54865313a346a%22	http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/styles/style-soft.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/styles/style-soft.png	(from http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/css/box-shortcodes.css?ver=4.9.2)
17:12:09	1954/1954	---M--	200	added ('OK')	image/png	etag:%227a2-5486531180633%22	http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/styles/style-glass.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/styles/style-glass.png	(from http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/css/box-shortcodes.css?ver=4.9.2)
17:12:17	63208/63208	---M--	200	added ('OK')	image/jpeg	etag:%22f6e8-5486512051e34%22	http://bhatdental.com/wp-content/uploads/2015/06/testimonial_2.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2015/06/testimonial_2.jpg	(from http://bhatdental.com/testimonials/)
17:12:19	9082/9082	---M--	200	added ('OK')	image/png	etag:%22237a-54865312eda17%22	http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/styles/style-noise.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/styles/style-noise.png	(from http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/css/box-shortcodes.css?ver=4.9.2)
17:12:20	80806/80806	---M--	200	added ('OK')	image/jpeg	etag:%2213ba6-54865116439b2%22	http://bhatdental.com/wp-content/uploads/2015/02/thumbs-up.jpg	C:/Temp/a2/BDA2/bhatdental.com/wp-content/uploads/2015/02/thumbs-up.jpg	(from http://bhatdental.com/testimonials/)
17:12:20	1097/1097	---M--	200	added ('OK')	image/png	etag:%22449-5486588329a81%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite_x.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite_x.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:20	6682/6682	---M--	200	added ('OK')	image/png	etag:%221a1a-54865881df91f%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:20	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-54865884c8b4a%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite_y.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite_y.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:21	1358/1358	---M--	200	added ('OK')	image/png	etag:%2254e-54865881df91f%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite_next.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite_next.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:21	1376/1376	---M--	200	added ('OK')	image/png	etag:%22560-5486588327b40%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite_prev.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/sprite_prev.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:21	1537/1537	---M--	200	added ('OK')	image/png	etag:%22601-5486588036c15%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/default_thumb.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/default_thumb.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:22	4099/4099	---M--	200	added ('OK')	image/png	etag:%221003-54865894c8824%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_rounded/sprite.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_rounded/sprite.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:22	6331/6331	---M--	200	added ('OK')	image/gif	etag:%2218bb-548658807929c%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/loader.gif	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/default/loader.gif	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:22	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-54865891700ae%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_rounded/btnNext.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_rounded/btnNext.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:23	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-5486589171fee%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_rounded/btnPrevious.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:23	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-548658932687a%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_rounded/loader.gif	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_rounded/loader.gif	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:23	130/130	---M--	200	added ('OK')	image/png	etag:%2282-548658769da9f%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/contentPattern.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:23	4076/4076	---M--	200	added ('OK')	image/png	etag:%22fec-54865877d81ff%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/sprite.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/sprite.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:24	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-5486587599e45%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/btnNext.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/btnNext.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:24	97239/97239	---M--	200	added ('OK')	image/png	etag:%2217bd7-54865312ad2d1%22	http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/styles/style-bubbles.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/images/styles/style-bubbles.png	(from http://bhatdental.com/wp-content/plugins/shortcodes-ultimate/assets/css/box-shortcodes.css?ver=4.9.2)
17:12:24	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-5486587596f65%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:24	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5486587793c38%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/loader.gif	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_rounded/loader.gif	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:24	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5486587d0b364%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_square/loader.gif	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_square/loader.gif	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:25	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-5486587d5280b%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_square/sprite.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_square/sprite.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:25	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-5486587afbdaf%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_square/btnNext.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_square/btnNext.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:25	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-5486587afec8f%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_square/btnPrevious.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/dark_square/btnPrevious.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:25	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-54865899fb989%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_square/sprite.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_square/sprite.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:25	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-54865897359e2%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_square/btnNext.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_square/btnNext.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:26	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-5486589731b62%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_square/btnPrevious.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/light_square/btnPrevious.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:26	142/142	---M--	200	added ('OK')	image/png	etag:%228e-5486588d2d321%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/contentPatternTop.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/contentPatternTop.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:26	4227/4227	---M--	200	added ('OK')	image/png	etag:%221083-5486588f5cc79%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/sprite.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/sprite.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:26	137/137	---M--	200	added ('OK')	image/png	etag:%2289-5486588c390c9%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/contentPatternLeft.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:27	136/136	---M--	200	added ('OK')	image/png	etag:%2288-5486588d2c381%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/contentPatternRight.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/contentPatternRight.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:27	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5486588e2927a%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/loader.gif	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/loader.gif	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:27	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-5486588b41f90%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/btnNext.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/btnNext.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:27	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-5486588b43ed0%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/btnPrevious.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/btnPrevious.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:28	142/142	---M--	200	added ('OK')	image/png	etag:%228e-5486588c361e8%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:28	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-5486588e2639a%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/prettyPhoto.css)
17:12:29	2238/2238	---MC-	200	added ('OK')	application/json	date:Tue,%2022%20Oct%202019%2021:11:22%20GMT	http://bhatdental.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbhatdental.com%2Fhealth-links%2F	C:/Temp/a2/BDA2/bhatdental.com/wp-json/oembed/1.0/embed16c0.json	(from http://bhatdental.com/health-links/)
17:12:29	735/735	---MC-	200	added ('OK')	application/rss+xml	etag:%224e44e2aef7150ead5be5ac93d46001a8%22	http://bhatdental.com/health-links/feed/	C:/Temp/a2/BDA2/bhatdental.com/health-links/feed/index.html	(from http://bhatdental.com/health-links/)
17:12:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:11:22%20GMT	http://bhatdental.com/?p=129	C:/Temp/a2/BDA2/bhatdental.com/index1c00.html	(from http://bhatdental.com/health-links/)
17:12:29	725/725	---M--	200	added ('OK')	image/png	etag:%222d5-54865356a30fe%22	http://bhatdental.com/wp-content/plugins/siteorigin-panels/widgets/img/checks/charcoal.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/plugins/siteorigin-panels/widgets/img/checks/charcoal.png	(from http://bhatdental.com/health-links/)
17:12:29	2335/2335	---MC-	200	added ('OK')	text/xml	date:Tue,%2022%20Oct%202019%2021:11:23%20GMT	http://bhatdental.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbhatdental.com%2Fhealth-links%2F&format=xml	C:/Temp/a2/BDA2/bhatdental.com/wp-json/oembed/1.0/embed3cc2	(from http://bhatdental.com/health-links/)
17:12:30	760/760	---MC-	200	added ('OK')	application/rss+xml	etag:%229990c435f32c18bfcb9752003fe840be%22	http://bhatdental.com/latest-updates-offers/feed/	C:/Temp/a2/BDA2/bhatdental.com/latest-updates-offers/feed/index.html	(from http://bhatdental.com/latest-updates-offers/)
17:12:30	2299/2299	---MC-	200	added ('OK')	application/json	date:Tue,%2022%20Oct%202019%2021:11:23%20GMT	http://bhatdental.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbhatdental.com%2Flatest-updates-offers%2F	C:/Temp/a2/BDA2/bhatdental.com/wp-json/oembed/1.0/embed64f1.json	(from http://bhatdental.com/latest-updates-offers/)
17:12:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Oct%202019%2021:11:24%20GMT	http://bhatdental.com/?p=134	C:/Temp/a2/BDA2/bhatdental.com/index47f2.html	(from http://bhatdental.com/latest-updates-offers/)
17:12:31	2398/2398	---MC-	200	added ('OK')	text/xml	date:Tue,%2022%20Oct%202019%2021:11:24%20GMT	http://bhatdental.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbhatdental.com%2Flatest-updates-offers%2F&format=xml	C:/Temp/a2/BDA2/bhatdental.com/wp-json/oembed/1.0/embed2ee4	(from http://bhatdental.com/latest-updates-offers/)
